index	word	lemma	posUni	posFine	morph	head	dep	_	coarse_dep
5	kabina	kabina	NOUN	_	Case=Abs|Definite=Def|Number=Sing	7	obl	_	obl
9	kristalari	kristal	NOUN	_	Animacy=Inan|Case=Dat|Definite=Def|Number=Sing	10	iobj	_	iobj
1	froga-aldia	froga-aldi	NOUN	_	Animacy=Inan|Case=Abs|Definite=Def|Number=Sing	2	nsubj	_	nsubj
9	administrazio-ihardunbideari	administrazio-jardunbide	NOUN	_	Case=Dat	11	nmod	_	nmod
11	legeak	lege	NOUN	_	Case=Erg|Definite=Def|Number=Sing	12	nsubj	_	nsubj
1	ahalegin	ahalegin	NOUN	_	_	3	nsubj	_	nsubj
7	ekialde	ekialde	NOUN	_	_	8	compound	_	compound
8	erdiko	erdi	NOUN	_	Case=Loc|Definite=Def|Number=Sing	9	nmod	_	nmod
9	gatazkari	gatazka	NOUN	_	Animacy=Inan|Case=Dat|Definite=Def|Number=Sing	11	iobj	_	iobj
10	konponbidea	konponbide	NOUN	_	Animacy=Inan|Case=Abs|Definite=Def|Number=Sing	11	obj	_	obj
14	istiluak	istilu	NOUN	_	Animacy=Inan|Case=Abs|Definite=Def|Number=Plur	16	nsubj	_	nsubj
20	lurretan	lur	NOUN	_	Animacy=Inan|Case=Ine|Definite=Def|Number=Plur	16	obl	SpaceAfter=No	obl
2	hilabeteko	hilabete	NOUN	_	_	4	nmod	_	nmod
3	etenaren	eten	NOUN	_	Case=Gen	7	obl	_	obl
6	aldiz	aldi	NOUN	_	Animacy=Inan|Case=Ins|Definite=Ind	7	obl	_	obl
10	ipar	ipar	NOUN	_	_	11	compound	_	compound
12	gobernu	gobernu	NOUN	_	_	7	nsubj	_	nsubj
5	zerrendatik	zerrenda	NOUN	_	Animacy=Inan|Case=Abl|Definite=Def|Number=Sing	8	obl	_	obl
6	denbora	denbora	NOUN	_	_	8	obj	_	obj
3	substantzia	substantzia	NOUN	_	_	1	obj	_	obj
6	adibide	adibide	NOUN	_	_	1	obl	_	obl
4	aldaketa	aldaketa	NOUN	_	_	6	nmod	_	nmod
6	mugimenduko	mugimendu	NOUN	_	Case=Loc|Definite=Def|Number=Sing	7	nmod	_	nmod
7	buruzagietako	buruzagi	NOUN	_	Animacy=Anim|Case=Loc|Definite=Def|Number=Plur	9	obj	_	obj
15	astean	aste	NOUN	_	Animacy=Inan|Case=Ine|Definite=Def|Number=Sing	11	obl	SpaceAfter=No	obl
19	batasun	batasun	NOUN	_	_	17	flat	_	flat
22	jarraitzaileek	jarraitzaile	NOUN	_	Case=Erg|Definite=Def|Number=Plur	11	nsubj	SpaceAfter=No	nsubj
2	lan	lan	NOUN	_	_	4	obj	_	obj
5	ostean	oste	NOUN	_	Case=Ine|Definite=Def|Number=Sing	4	advcl	_	advcl
6	34.postua	34._postu	NOUN	_	Animacy=Inan|Case=Abs|Definite=Def|Number=Sing	7	obj	_	obj
1	unitate	unitate	NOUN	_	_	9	obl	_	obl
7	materialak	material	NOUN	_	Animacy=Inan|Case=Abs|Definite=Def|Number=Plur	8	nsubj	_	nsubj
2	agiriaren	agiri	NOUN	_	Animacy=Inan|Case=Gen|Definite=Def|Number=Sing	3	nmod	_	nmod
3	edukiak	eduki	NOUN	_	Animacy=Inan|Case=Abs|Definite=Def|Number=Plur	5	obj	_	obj
7	taldeko	talde	NOUN	_	Animacy=Inan|Case=Loc|Definite=Def|Number=Sing	8	nmod	_	nmod
8	gaztea	gazte	NOUN	_	Case=Abs|Definite=Def|Number=Sing	11	obj	_	obj
9	fitxarik	fitxa	NOUN	_	Case=Abl	11	obl	_	obl
14	unean	une	NOUN	_	Animacy=Inan|Case=Ine|Definite=Def|Number=Sing	11	obl	SpaceAfter=No	obl
21	tokia	toki	NOUN	_	Animacy=Inan|Case=Abs|Definite=Def|Number=Sing	18	obj	SpaceAfter=No	obj
2	pareta	pareta	NOUN	_	Animacy=Inan|Case=Abs|Definite=Ind	10	obj	_	obj
4	frontisa	frontis	NOUN	_	Case=Abs|Definite=Def|Number=Sing	2	appos	SpaceAfter=No	appos
6	ezkerraldekoa	ezkerralde	NOUN	_	Animacy=Inan|Case=Abs|Definite=Def|Number=Sing	4	conj	_	conj
8	eskuinaldekoa	eskuinalde	NOUN	_	Animacy=Inan|Case=Abs|Definite=Def|Number=Sing	4	conj	SpaceAfter=No	conj
11	frontoiari	frontoi	NOUN	_	Animacy=Inan|Case=Dat|Definite=Def|Number=Sing	13	iobj	_	iobj
12	trinkete	trinkete	NOUN	_	Animacy=Inan|Case=Abs|Definite=Ind	13	xcomp	_	xcomp
1	urte	urte	NOUN	_	_	2	nmod	_	nmod
2	sasoi	sasoi	NOUN	_	_	4	nmod	_	nmod
7	astearekin	aste	NOUN	_	Case=Com	5	obl	_	obl
7	aginduak	agindu	NOUN	_	Case=Abs|Definite=Def|Number=Plur	8	obj	_	obj
11	gela	gela	NOUN	_	Animacy=Inan|Case=Abs|Definite=Def|Number=Sing	12	obj	_	obj
18	ustez	uste	NOUN	_	Animacy=Inan|Case=Ins|Definite=Ind	26	obl	_	obl
19	hilotzak	hilotz	NOUN	_	Case=Abs|Definite=Def|Number=Plur	20	obj	_	obj
23	agiriak	agiri	NOUN	_	Animacy=Inan|Case=Abs|Definite=Def|Number=Plur	24	obj	_	obj
25	nahi	nahi	NOUN	_	Case=Abs|Definite=Ind	26	compound	_	compound
28	gobernuak	gobernu	NOUN	_	Case=Erg|Definite=Def|Number=Sing	26	nsubj	SpaceAfter=No	nsubj
1	mendilerroak	mendilerro	NOUN	_	Animacy=Inan|Case=Abs|Definite=Def|Number=Plur	2	nsubj	_	nsubj
5	mazizoak	mazizo	NOUN	_	Case=Abs|Definite=Def|Number=Plur	1	conj	SpaceAfter=No	conj
2	ekimenaren	ekimen	NOUN	_	Case=Gen|Definite=Def|Number=Sing	3	nmod	_	nmod
3	berezitasunak	berezitasun	NOUN	_	Animacy=Inan|Case=Abs|Definite=Def|Number=Plur	8	nsubj	SpaceAfter=No	nsubj
5	zalantzarik	zalantza	NOUN	_	Case=Abl	10	obl	_	obl
8	adibide	adibide	NOUN	_	_	0	root	_	root
5	garaileari	garaile	NOUN	_	Case=Dat|Definite=Def|Number=Sing	1	appos	SpaceAfter=No	appos
8	segundo	segundo	NOUN	_	Animacy=Inan|Case=Abs|Definite=Ind	9	obj	_	obj
2	agirian	agiri	NOUN	_	Animacy=Inan|Case=Ine|Definite=Def|Number=Sing	3	obl	_	obl
5	gauza	gauza	NOUN	_	_	0	root	_	root
10	ministerioak	ministerio	NOUN	_	Animacy=Inan|Case=Erg|Definite=Def|Number=Sing	11	obj	_	obj
14	unionistei	unionista	NOUN	_	Case=Dat|Definite=Def|Number=Plur	15	iobj	_	iobj
19	nazionalistei	nazionalista	NOUN	_	Case=Dat|Definite=Def|Number=Plur	20	iobj	_	iobj
26	moduan	modu	NOUN	_	Animacy=Inan|Case=Ine|Definite=Def|Number=Sing	20	obl	SpaceAfter=No	obl
3	behar	behar	NOUN	_	Case=Abs|Definite=Ind	4	compound	_	compound
8	iazkoa	iaz	NOUN	_	Case=Abs|Definite=Def|Number=Sing	9	obj	_	obj
2	itzulia	itzuli	NOUN	_	Case=Abs|Definite=Def|Number=Sing	3	nsubj	_	nsubj
3	esperantzaren	esperantza	NOUN	_	Animacy=Inan|Case=Gen|Definite=Ind	5	obj	_	obj
4	mesederako	mesede	NOUN	_	Animacy=Inan|Case=Abs|Definite=Ind	5	obl	_	obl
4	nahasturak	nahastura	NOUN	_	Animacy=Inan|Case=Abs|Definite=Def|Number=Plur	1	obj	_	obj
12	taula	taula	NOUN	_	_	9	obj	_	obj
2	saioan	saio	NOUN	_	Animacy=Inan|Case=Ine|Definite=Def|Number=Sing	9	obl	SpaceAfter=No	obl
5	taldekideen	taldekide	NOUN	_	Case=Gen|Definite=Def|Number=Plur	6	nmod	_	nmod
6	erritmoari	erritmo	NOUN	_	Animacy=Inan|Case=Dat|Definite=Def|Number=Sing	9	iobj	_	iobj
7	arazorik	arazo	NOUN	_	Case=Abl	9	obl	_	obl
2	gola	gol	NOUN	_	Case=Abs|Definite=Def|Number=Sing	3	obj	_	obj
6	konfiantza	konfiantza	NOUN	_	_	8	obj	_	obj
11	partidua	partidu	NOUN	_	Animacy=Inan|Case=Abs|Definite=Def|Number=Sing	12	obj	_	obj
6	galtzailearen	galtzaile	NOUN	_	Case=Gen	9	obl	_	obl
8	maskuria	maskuri	NOUN	_	Animacy=Inan|Case=Abs|Definite=Def|Number=Sing	9	obj	_	obj
10	behar	behar	NOUN	_	Animacy=Inan|Case=Abs|Definite=Ind	5	nsubj	_	nsubj
2	odak	oda	NOUN	_	Animacy=Inan|Case=Abs|Definite=Def|Number=Plur	3	obj	_	obj
7	poesian	poesia	NOUN	_	Animacy=Inan|Case=Ine|Definite=Def|Number=Sing	13	obl	_	obl
8	perfekzio	perfekzio	NOUN	_	_	13	nsubj	_	nsubj
11	klasizismoa	klasizismo	NOUN	_	Animacy=Inan|Case=Abs|Definite=Def|Number=Sing	8	conj	_	conj
4	eskubiderik	eskubide	NOUN	_	Animacy=Inan|Case=Par|Definite=Ind	3	obj	_	obj
5	bozan	boz	NOUN	_	Case=Abs|Definite=Def|Number=Plur	6	obl	_	obl
8	eskualdean	eskualde	NOUN	_	Case=Ine|Definite=Def|Number=Sing	12	obl	_	obl
2	ustez	uste	NOUN	_	Animacy=Inan|Case=Ins|Definite=Ind	9	obl	SpaceAfter=No	obl
6	konstituzio	konstituzio	NOUN	_	_	8	nmod	_	nmod
8	aurrekaria	aurrekari	NOUN	_	Case=Abs|Definite=Def|Number=Sing	0	root	_	root
10	agiria	agiri	NOUN	_	Animacy=Inan|Case=Abs|Definite=Def|Number=Sing	8	nsubj	SpaceAfter=No	nsubj
1	mapa	mapa	NOUN	_	_	4	obj	_	obj
7	mahaian	mahai	NOUN	_	Animacy=Inan|Case=Ine|Definite=Def|Number=Sing	4	obl	SpaceAfter=No	obl
2	errespetua	errespetu	NOUN	_	Animacy=Inan|Case=Abs|Definite=Def|Number=Sing	3	obj	_	obj
5	jokalariei	jokalari	NOUN	_	Animacy=Anim|Case=Dat|Definite=Def|Number=Plur	3	iobj	SpaceAfter=No	iobj
8	giro	giro	NOUN	_	_	9	nmod	_	nmod
9	kontuak	kontu	NOUN	_	Animacy=Inan|Case=Abs|Definite=Def|Number=Plur	10	obj	_	obj
12	nahi	nahi	NOUN	_	Case=Abs|Definite=Ind	13	compound	_	compound
1	gauzak	gauza	NOUN	_	Animacy=Inan|Case=Abs|Definite=Def|Number=Plur	3	nsubj	_	nsubj
7	ospitalean	ospitale	NOUN	_	Case=Ine|Definite=Def|Number=Sing	8	obl	_	obl
10	aste	aste	NOUN	_	_	8	obl	_	obl
11	bukaera	bukaera	NOUN	_	Case=All	10	nmod	_	nmod
2	ustetan	uste	NOUN	_	Animacy=Inan|Case=Ine|Definite=Ind	13	obl	SpaceAfter=No	obl
5	mendean	mende	NOUN	_	Animacy=Inan|Case=Ine|Definite=Def|Number=Sing	6	obl	_	obl
8	hizkuntza	hizkuntza	NOUN	_	_	13	nsubj	_	nsubj
16	hiztunek	hiztun	NOUN	_	Case=Erg|Definite=Def|Number=Plur	19	nsubj	_	nsubj
18	nahi	nahi	NOUN	_	Case=Abs|Definite=Ind	19	compound	_	compound
21	presiorik	presio	NOUN	_	Animacy=Inan|Case=Par|Definite=Ind	23	obj	_	obj
3	ontziok	ontzi	NOUN	_	Animacy=Inan|Case=Abs|Definite=Def|Number=Plur	5	nsubj	_	nsubj
7	txartela	txartel	NOUN	_	Animacy=Inan|Case=Abs|Definite=Def|Number=Sing	8	obj	_	obj
1	eusko	eusko	NOUN	_	_	2	compound	_	compound
2	legebiltzarreko	legebiltzar	NOUN	_	Case=Loc|Definite=Def|Number=Sing	3	nmod	_	nmod
3	bozeramaileek	bozeramaile	NOUN	_	Case=Erg|Definite=Def|Number=Plur	9	nsubj	_	nsubj
4	terrorismoaren	terrorismo	NOUN	_	Case=Gen|Definite=Def|Number=Sing	5	nmod	_	nmod
5	biktimen	biktima	NOUN	_	Animacy=Inan|Case=Gen|Definite=Def|Number=Plur	6	nmod	_	nmod
6	omenaldirako	omenaldi	NOUN	_	Animacy=Inan|Case=Abs|Definite=Ind	8	nmod	_	nmod
7	lan	lan	NOUN	_	_	8	nmod	_	nmod
8	taldeak	talde	NOUN	_	Animacy=Inan|Case=Abs|Definite=Def|Number=Plur	9	obj	_	obj
2	letra	letra	NOUN	_	_	20	obj	_	obj
18	e.	e	NOUN	_	_	4	conj	_	conj
1	txistu	txistu	NOUN	_	_	7	nmod	SpaceAfter=No	nmod
3	alboka	alboka	NOUN	_	_	1	conj	_	conj
5	dultzaina	dultzaina	NOUN	_	_	1	conj	_	conj
7	soinutresna	soinutresna	NOUN	_	_	9	nmod	_	nmod
9	munduan	mundu	NOUN	_	Animacy=Inan|Case=Ine|Definite=Def|Number=Sing	10	obl	_	obl
13	neurri	neurri	NOUN	_	_	18	obl	_	obl
17	errepertorioa	errepertorio	NOUN	_	Animacy=Inan|Case=Abs|Definite=Def|Number=Sing	18	obj	_	obj
2	giro	giro	NOUN	_	_	4	obl	_	obl
7	garaipena	garaipen	NOUN	_	Animacy=Inan|Case=Abs|Definite=Def|Number=Sing	0	root	_	root
2	jokalariak	jokalari	NOUN	_	Animacy=Anim|Case=Abs|Definite=Def|Number=Plur	5	nsubj	_	nsubj
3	ateak	ate	NOUN	_	Animacy=Inan|Case=Abs|Definite=Def|Number=Plur	4	obj	_	obj
6	ametsetatik	amets	NOUN	_	Animacy=Inan|Case=Abl|Definite=Def|Number=Plur	4	obl	SpaceAfter=No	obl
11	esprinterrek	sprinter	NOUN	_	Case=Erg|Definite=Def|Number=Plur	8	nsubj	SpaceAfter=No	nsubj
5	laurdenean	laurden	NOUN	_	Animacy=Inan|Case=Ine|Definite=Def|Number=Sing	2	obl	SpaceAfter=No	obl
9	defentsak	defentsa	NOUN	_	Animacy=Inan|Case=Erg|Definite=Def|Number=Sing	10	nsubj	_	nsubj
13	talde	talde	NOUN	_	_	17	nmod	_	nmod
17	hankasartzeek	hanka-sartze	NOUN	_	Animacy=Inan|Case=Erg|Definite=Def|Number=Plur	18	nsubj	_	nsubj
20	jokoa	joko	NOUN	_	Animacy=Inan|Case=Abs|Definite=Def|Number=Sing	18	obj	SpaceAfter=No	obj
1	entzunaldiaren	entzunaldi	NOUN	_	Case=Gen	7	obl	_	obl
4	erabakia	erabaki	NOUN	_	Case=Abs|Definite=Def|Number=Sing	5	obj	_	obj
6	proposamena	proposamen	NOUN	_	Animacy=Inan|Case=Abs|Definite=Def|Number=Sing	7	obj	_	obj
1	jaiegunetako	jaiegun	NOUN	_	Animacy=Inan|Case=Loc|Definite=Def|Number=Plur	3	nmod	_	nmod
3	protokoloari	protokolo	NOUN	_	Animacy=Inan|Case=Dat|Definite=Def|Number=Sing	4	iobj	_	iobj
6	kafea	kafe	NOUN	_	Case=Abs|Definite=Def|Number=Sing	7	obj	_	obj
10	irratia	irrati	NOUN	_	Animacy=Inan|Case=Abs|Definite=Def|Number=Sing	11	obj	_	obj
14	musika	musika	NOUN	_	_	16	iobj	_	iobj
19	saio	saio	NOUN	_	_	21	nsubj	_	nsubj
1	une	une	NOUN	_	_	11	obl	_	obl
7	poliziako	polizia	NOUN	_	Case=Loc|Definite=Def|Number=Sing	8	nmod	_	nmod
8	kideak	kide	NOUN	_	Case=Abs|Definite=Def|Number=Plur	11	nsubj	_	nsubj
10	etxeetan	etxe	NOUN	_	Animacy=Inan|Case=Ine|Definite=Def|Number=Plur	11	obl	_	obl
4	diktadore	diktadore	NOUN	_	_	8	nsubj	_	nsubj
6	senadore	senadore	NOUN	_	_	7	nmod	_	nmod
7	foruari	foru	NOUN	_	Case=Dat|Definite=Def|Number=Sing	8	iobj	_	iobj
15	gorte	gorte	NOUN	_	_	12	nsubj	_	nsubj
1	eskolan	eskola	NOUN	_	Animacy=Inan|Case=Ine|Definite=Def|Number=Sing	2	obl	_	obl
8	janaria	janari	NOUN	_	Animacy=Inan|Case=Abs|Definite=Def|Number=Sing	9	nsubj	_	nsubj
9	saltxitxak	saltxitxa	NOUN	_	Case=Abs|Definite=Def|Number=Plur	2	conj	_	conj
4	prentsaurrekoan	prentsaurreko	NOUN	_	Case=Ine|Definite=Def|Number=Sing	7	obl	_	obl
8	turkiarra	turkiar	NOUN	_	Animacy=Anim|Case=Abs|Definite=Def|Number=Sing	9	nsubj	_	nsubj
9	titular	titular	NOUN	_	_	7	ccomp	_	ccomp
1	urtebete	urtebete	NOUN	_	Case=Abs|Definite=Ind	2	nsubj	_	nsubj
7	ministroak	ministro	NOUN	_	Case=Erg|Definite=Def|Number=Sing	9	nsubj	_	nsubj
8	gobernua	gobernu	NOUN	_	Case=Abs|Definite=Def|Number=Sing	9	obj	_	obj
2	hitzetan	hitz	NOUN	_	Animacy=Inan|Case=Ine|Definite=Def|Number=Plur	10	obl	_	obl
3	zirkuituaren	zirkuitu	NOUN	_	Case=Gen|Definite=Def|Number=Sing	4	nmod	_	nmod
4	ezaugarriak	ezaugarri	NOUN	_	Animacy=Inan|Case=Abs|Definite=Def|Number=Plur	5	obj	_	obj
6	eskalatzaileak	eskalatzaile	NOUN	_	Case=Abs|Definite=Def|Number=Plur	7	obj	_	obj
5	etxetik	etxe	NOUN	_	Case=Abl	2	obl	_	obl
2	atal	atal	NOUN	_	_	9	obl	_	obl
5	zuzendaritza	zuzendaritza	NOUN	_	_	6	nmod	_	nmod
6	karguak	kargu	NOUN	_	Animacy=Inan|Case=Abs|Definite=Def|Number=Plur	9	nsubj	_	nsubj
8	prozesua	prozesu	NOUN	_	Animacy=Inan|Case=Abs|Definite=Def|Number=Sing	9	obj	_	obj
12	kongresuko	kongresu	NOUN	_	Animacy=Inan|Case=Loc|Definite=Def|Number=Sing	13	nmod	_	nmod
13	berrikuntza	berrikuntza	NOUN	_	_	9	advcl	_	advcl
16	emakumezkoak	emakumezko	NOUN	_	Case=Abs|Definite=Def|Number=Plur	22	obj	_	obj
18	gazteak	gazte	NOUN	_	Case=Abs|Definite=Def|Number=Plur	16	conj	_	conj
19	sindikatuko	sindikatu	NOUN	_	Animacy=Inan|Case=Loc|Definite=Def|Number=Sing	21	nmod	_	nmod
21	egituretan	egitura	NOUN	_	Animacy=Inan|Case=Ine|Definite=Def|Number=Plur	22	obl	_	obl
4	urterekin	urte	NOUN	_	Animacy=Inan|Case=Com|Definite=Ind	9	obl	SpaceAfter=No	obl
8	olinpiada	olinpiada	NOUN	_	Animacy=Inan|Case=Abs|Definite=Def|Number=Sing	11	nsubj	_	nsubj
4	gartzelak	kartzela	NOUN	_	Case=Abs|Definite=Def|Number=Plur	8	obj	SpaceAfter=No	obj
7	modutan	modu	NOUN	_	Animacy=Inan|Case=Ine|Definite=Ind	8	obl	_	obl
1	informatika	informatika	NOUN	_	_	2	nmod	_	nmod
2	arloan	arlo	NOUN	_	Animacy=Inan|Case=Ine|Definite=Def|Number=Sing	7	obl	_	obl
3	langile	langile	NOUN	_	_	6	nmod	_	nmod
6	eskasia	eskasia	NOUN	_	Animacy=Inan|Case=Abs|Definite=Def|Number=Sing	7	nsubj	_	nsubj
8	medio	medio	NOUN	_	Case=Abs|Definite=Ind	7	mark	SpaceAfter=No	mark
12	gobernuak	gobernu	NOUN	_	Case=Erg|Definite=Def|Number=Sing	14	nsubj	_	nsubj
13	ateak	ate	NOUN	_	Animacy=Inan|Case=Abs|Definite=Def|Number=Plur	14	obj	_	obj
17	langileri	langile	NOUN	_	Animacy=Anim|Case=Dat|Definite=Ind	14	iobj	SpaceAfter=No	iobj
4	mailako	maila	NOUN	_	Animacy=Inan	8	nmod	_	nmod
6	buruko	buru	NOUN	_	_	8	nmod	_	nmod
7	pala	pala	NOUN	_	_	8	nmod	_	nmod
8	txapelketak	txapelketa	NOUN	_	Animacy=Inan|Case=Abs|Definite=Def|Number=Plur	10	nsubj	_	nsubj
15	pilotalekuan	pilotaleku	NOUN	_	Animacy=Inan|Case=Ine|Definite=Def|Number=Sing	10	obl	_	obl
3	maratoi	maratoi	NOUN	_	_	5	obj	_	obj
14	dominarik	domina	NOUN	_	Case=Abl	16	obl	_	obl
6	hizketaldia	hizketaldi	NOUN	_	Animacy=Inan|Case=Abs|Definite=Def|Number=Sing	7	obj	_	obj
12	elkarrizketan	elkarrizketa	NOUN	_	Animacy=Inan|Case=Ine|Definite=Def|Number=Sing	7	obl	SpaceAfter=No	obl
2	ziabogan	ziaboga	NOUN	_	Animacy=Inan|Case=Ine|Definite=Def|Number=Sing	14	obl	_	obl
3	tiran	tira	NOUN	_	Case=Ine|Definite=Def|Number=Sing	16	nsubj	SpaceAfter=No	nsubj
1	itzulpenak	itzulpen	NOUN	_	Case=Abs|Definite=Def|Number=Plur	18	nsubj	SpaceAfter=No	nsubj
8	euskal	euskal	NOUN	_	_	9	nmod	_	nmod
9	literaturaren	literatura	NOUN	_	Animacy=Inan|Case=Gen|Definite=Def|Number=Sing	10	nmod	_	nmod
10	neurrietarako	neurri	NOUN	_	Animacy=Inan|Case=Abs|Definite=Ind	6	obl	_	obl
12	azaleko	azal	NOUN	_	Animacy=Inan|Case=Abs|Definite=Ind	13	nmod	_	nmod
13	eragin	eragin	NOUN	_	_	15	nsubj	_	nsubj
18	urriak	urri	NOUN	_	Animacy=Inan|Case=Erg|Definite=Def|Number=Sing	0	root	SpaceAfter=No	root
1	foroaren	foro	NOUN	_	Case=Gen	4	obl	_	obl
3	herritarrei	herritar	NOUN	_	Case=Dat|Definite=Def|Number=Plur	4	iobj	_	iobj
5	nahi	nahi	NOUN	_	Case=Abs|Definite=Ind	6	compound	_	compound
7	alor	alor	NOUN	_	_	13	obj	_	obj
9	ezin	ezin	NOUN	_	Case=Abs|Definite=Ind	10	compound	_	compound
11	espezialisten	espezialista	NOUN	_	Case=Gen	13	obl	_	obl
17	pertsona	pertsona	NOUN	_	_	21	nsubj	_	nsubj
20	gauzak	gauza	NOUN	_	Animacy=Inan|Case=Abs|Definite=Def|Number=Plur	21	obj	_	obj
3	ardura	ardura	NOUN	_	Case=Abs|Definite=Def|Number=Sing	5	obj	_	obj
4	neurrian	neurri	NOUN	_	Animacy=Inan|Case=Ine|Definite=Def|Number=Sing	5	obl	_	obl
2	selekzioa	selekzio	NOUN	_	Case=Abs|Definite=Def|Number=Sing	6	nsubj	_	nsubj
4	sailkapen	sailkapen	NOUN	_	_	6	nmod	_	nmod
6	lider	lider	NOUN	_	Case=Abs|Definite=Ind	0	root	SpaceAfter=No	root
9	titulurekin	titulu	NOUN	_	Animacy=Inan|Case=Com|Definite=Ind	3	obl	SpaceAfter=No	obl
5	koordinatzaileak	koordinatzaile	NOUN	_	Case=Erg|Definite=Def|Number=Sing	6	nsubj	_	nsubj
11	lana	lan	NOUN	_	Animacy=Inan|Case=Abs|Definite=Def|Number=Sing	14	nsubj	_	nsubj
13	eremura	eremu	NOUN	_	Animacy=Inan|Case=All|Definite=Def|Number=Sing	14	obl	_	obl
17	nahi	nahi	NOUN	_	Case=Abs|Definite=Ind	18	compound	_	compound
1	bozeramailearen	bozeramaile	NOUN	_	Case=Gen|Definite=Def|Number=Sing	2	nmod	_	nmod
2	ustez	uste	NOUN	_	Animacy=Inan|Case=Ins|Definite=Ind	7	obl	SpaceAfter=No	obl
9	gobernua	gobernu	NOUN	_	Case=Abs|Definite=Def|Number=Sing	6	obj	SpaceAfter=No	obj
13	gobernuaren	gobernu	NOUN	_	Case=Gen|Definite=Def|Number=Sing	14	nmod	_	nmod
14	kontrolpean	kontrolpe	NOUN	_	Animacy=Inan|Case=Ine|Definite=Def|Number=Sing	16	obl	_	obl
18	begirale	begirale	NOUN	_	_	20	nsubj	_	nsubj
24	garaipena	garaipen	NOUN	_	Animacy=Inan|Case=Abs|Definite=Def|Number=Sing	20	obj	SpaceAfter=No	obj
2	lehendakarigaien	lehendakarigai	NOUN	_	Case=Gen	4	nmod	_	nmod
4	diferentzia	diferentzia	NOUN	_	_	14	nsubj	_	nsubj
6	azalez	azal	NOUN	_	Animacy=Inan|Case=Ins|Definite=Ind	14	obl	SpaceAfter=No	obl
9	mamiz	mami	NOUN	_	Animacy=Inan|Case=Ins|Definite=Ind	6	conj	_	conj
10	misilen	misil	NOUN	_	Case=Gen	13	nmod	_	nmod
12	defentsa	defentsa	NOUN	_	_	13	nmod	_	nmod
13	sistemari	sistema	NOUN	_	Animacy=Inan|Case=Dat|Definite=Def|Number=Sing	14	iobj	_	iobj
3	zalantzak	zalantza	NOUN	_	Animacy=Inan|Case=Abs|Definite=Def|Number=Plur	4	obj	_	obj
20	jardueretan	jarduera	NOUN	_	Case=Ine|Definite=Def|Number=Plur	21	obl	_	obl
22	lanekin	lan	NOUN	_	Animacy=Inan|Case=Com|Definite=Def|Number=Plur	24	obl	_	obl
27	kontzeptuak	kontzeptu	NOUN	_	Animacy=Inan|Case=Abs|Definite=Def|Number=Plur	24	obj	_	obj
30	metodoak	metodo	NOUN	_	Animacy=Inan|Case=Abs|Definite=Def|Number=Plur	27	conj	SpaceAfter=No	conj
6	tenislari	tenislari	NOUN	_	_	4	nsubj	_	nsubj
3	sosa	sos	NOUN	_	Animacy=Inan|Case=Abs|Definite=Def|Number=Sing	5	obj	_	obj
10	talde	talde	NOUN	_	_	5	conj	_	conj
3	ordezkaria	ordezkari	NOUN	_	Animacy=Anim|Case=Abs|Definite=Def|Number=Sing	5	nsubj	_	nsubj
6	egunotan	egun	NOUN	_	Animacy=Inan|Case=Ine|Definite=Def|Number=Plur	5	obl	SpaceAfter=No	obl
1	bizkaiera	bizkaiera	NOUN	_	_	3	nsubj	_	nsubj
3	bazter-euskalki	bazter+-+euskalki	NOUN	_	_	14	nsubj	_	nsubj
21	"hiperbizkaiera""-ren"	hiperbizkaiera	NOUN	_	Case=Gen|Definite=Ind	22	nmod	_	nmod
22	haziak	hazi	NOUN	_	Case=Erg|Definite=Def|Number=Sing	24	nsubj	_	nsubj
23	indar	indar	NOUN	_	Animacy=Inan|Case=Abs|Definite=Ind	24	obj	_	obj
26	sustrai	sustrai	NOUN	_	_	28	obj	_	obj
1	egun	egun	NOUN	_	_	3	nsubj	_	nsubj
3	larunbata	larunbat	NOUN	_	Animacy=Inan|Case=Abs|Definite=Def|Number=Sing	9	advcl	_	advcl
8	astelehenera	astelehen	NOUN	_	Case=All|Definite=Def|Number=Sing	9	obl	_	obl
1	ondorio	ondorio	NOUN	_	Case=Loc	3	obl	_	obl
6	nahi	nahi	NOUN	_	Case=Abs|Definite=Ind	7	compound	_	compound
8	bereizketak	bereizketa	NOUN	_	Animacy=Inan|Case=Erg|Definite=Def|Number=Sing	14	nsubj	_	nsubj
10	udalerria	udalerri	NOUN	_	Animacy=Inan|Case=Abs|Definite=Def|Number=Sing	14	obj	_	obj
12	lurralde	lurralde	NOUN	_	_	14	obl	_	obl
23	aukerarik	aukera	NOUN	_	Animacy=Inan|Case=Par|Definite=Ind	24	obj	_	obj
25	auzo	auzo	NOUN	_	_	26	nmod	_	nmod
26	komunitate	komunitate	NOUN	_	_	28	nmod	_	nmod
1	instalazio	instalazio	NOUN	_	_	3	obj	_	obj
5	eskakizuna	eskakizun	NOUN	_	Animacy=Inan|Case=Abs|Definite=Def|Number=Sing	0	root	_	root
7	nazionalistek	nazionalista	NOUN	_	Case=Erg|Definite=Def|Number=Plur	5	nsubj	SpaceAfter=No	nsubj
4	sasoi	sasoi	NOUN	_	_	3	obl	_	obl
3	golik	gol	NOUN	_	Case=Par|Definite=Ind	4	obj	_	obj
3	liderrak	lider	NOUN	_	Case=Erg|Definite=Def|Number=Sing	5	nsubj	_	nsubj
8	aurkari	aurkari	NOUN	_	_	5	obj	_	obj
