index	word	lemma	posUni	posFine	morph	head	dep	_	coarse_dep
4	zen	izan	AUX	_	Aspect=Prog|Mood=Ind|Number[abs]=Sing|Person[abs]=3	2	cop	_	cop
10	finkatu	finkatu	VERB	_	Aspect=Perf|VerbForm=Part	2	csubj	_	csubj
11	zuela	*edun	AUX	_	Mood=Ind|Number[abs]=Sing|Number[erg]=Sing|Person[abs]=3|Person[erg]=3	10	aux	_	aux
14	erantzuteko	erantzun	VERB	_	Case=Loc	16	advcl	_	advcl
2	hasi	hasi	VERB	_	Aspect=Perf|VerbForm=Part	0	root	_	root
3	nintzen	izan	AUX	_	Mood=Ind|Number[abs]=Sing|Person[abs]=1	2	aux	_	aux
19	dauden	egon	VERB	_	_	21	acl	_	acl
23	askatzeko	askatu	VERB	_	Case=Loc	24	advcl	_	advcl
25	egiten	egin	VERB	_	Case=Ine	26	advcl	_	advcl
26	jarraitzen	jarraitu	VERB	_	Aspect=Imp|VerbForm=Inf	0	root	_	root
27	dute	*edun	AUX	_	Mood=Ind|Number[abs]=Sing|Number[erg]=Plur|Person[abs]=3|Person[erg]=3	26	aux	SpaceAfter=No	aux
3	da	izan	AUX	_	Aspect=Prog|Mood=Ind|Number[abs]=Sing|Person[abs]=3	6	aux	_	aux
6	izan	izan	AUX	_	Aspect=Perf|VerbForm=Part	4	cop	SpaceAfter=No	cop
10	kritikatu	kritikatu	VERB	_	VerbForm=Part	0	root	_	root
11	egin	egin	VERB	_	Aspect=Perf|VerbForm=Part	10	aux	_	aux
12	zuen	*edun	AUX	_	Mood=Ind|Number[abs]=Sing|Number[erg]=Sing|Person[abs]=3|Person[erg]=3	10	aux	_	aux
19	erabiltzen	erabili	VERB	_	Case=Ine	21	advcl	_	advcl
20	ari	ari	AUX	_	_	21	aux	_	aux
21	diren	izan	VERB	_	_	23	acl	_	acl
5	da	izan	VERB	_	Aspect=Prog|Mood=Ind|Number[abs]=Sing|Person[abs]=3	0	root	_	root
10	duzu	*edun	AUX	_	Mood=Ind|Number[abs]=Sing|Number[erg]=Sing|Person[abs]=3|Person[erg]=2	13	aux	_	aux
13	egingo	egin	VERB	_	Aspect=Prosp|VerbForm=Part	5	conj	SpaceAfter=No	conj
17	zirela	izan	AUX	_	Aspect=Prog|Mood=Ind|Number[abs]=Plur|Person[abs]=3	16	cop	SpaceAfter=No	cop
21	egindako	egin	VERB	_	Case=Loc|VerbForm=Part	22	advcl	_	advcl
24	eginez	egin	VERB	_	Case=Ins|Definite=Ind|VerbForm=Part	12	conj	SpaceAfter=No	conj
28	bereizteko	bereizi	VERB	_	Case=Loc	27	flat	_	flat
30	aurkeztutako	aurkeztu	VERB	_	Case=Loc|VerbForm=Part	32	advcl	_	advcl
33	ezetsi	ezetsi	VERB	_	Aspect=Perf|VerbForm=Part	0	root	_	root
34	zuen	*edun	AUX	_	Mood=Ind|Number[abs]=Sing|Number[erg]=Sing|Person[abs]=3|Person[erg]=3	33	aux	SpaceAfter=No	aux
12	aitortzen	aitortu	VERB	_	Aspect=Imp|VerbForm=Inf	0	root	_	root
13	die	*edun	AUX	_	Mood=Ind|Number[abs]=Sing|Number[dat]=Plur|Number[erg]=Sing|Person[abs]=3|Person[dat]=3|Person[erg]=3	12	aux	_	aux
20	izango	izan	AUX	_	Aspect=Prosp|VerbForm=Part	17	cop	_	cop
21	da	izan	AUX	_	Mood=Ind|Number[abs]=Sing|Person[abs]=3	20	aux	_	aux
25	baitu	*edun	AUX	_	Mood=Ind|Number[abs]=Sing|Number[erg]=Sing|Person[abs]=3|Person[erg]=3	28	aux	_	aux
28	izango	izan	VERB	_	Aspect=Prosp|VerbForm=Part	20	advcl	SpaceAfter=No	advcl
6	egiten	egin	VERB	_	Aspect=Imp|VerbForm=Inf	0	root	_	root
7	du	*edun	AUX	_	Mood=Ind|Number[abs]=Sing|Number[erg]=Sing|Person[abs]=3|Person[erg]=3	6	aux	_	aux
12	dauden	egon	VERB	_	Aspect=Prog|Mood=Ind|Number[abs]=Plur|Person[abs]=3	23	advcl	_	advcl
17	da	izan	AUX	_	Mood=Ind|Number[abs]=Sing|Person[abs]=3	23	aux	_	aux
23	izaten	izan	AUX	_	Aspect=Imp|VerbForm=Inf	22	cop	SpaceAfter=No	cop
7	egon	egon	VERB	_	Aspect=Perf|VerbForm=Part	0	root	_	root
8	da	izan	AUX	_	Mood=Ind|Number[abs]=Sing|Person[abs]=3	7	aux	_	aux
9	beteta	bete	VERB	_	VerbForm=Part	7	advcl	SpaceAfter=No	advcl
18	egon	egon	VERB	_	Aspect=Perf|VerbForm=Part	7	conj	_	conj
19	dira	izan	AUX	_	Mood=Ind|Number[abs]=Plur|Person[abs]=3	18	aux	_	aux
21	jokatzen	jokatu	VERB	_	Aspect=Imp|VerbForm=Inf	23	acl	_	acl
22	ziren	izan	AUX	_	Mood=Ind|Number[abs]=Plur|Person[abs]=3	21	aux	_	aux
24	ikusten	ikusi	VERB	_	Case=Ine	18	advcl	SpaceAfter=No	advcl
2	jota	jo	VERB	_	VerbForm=Part	0	root	_	root
4	zen	izan	AUX	_	Aspect=Prog|Mood=Ind|Number[abs]=Sing|Person[abs]=3	2	cop	_	cop
12	eutsiz	eutsi	VERB	_	Case=Ins|Definite=Ind|VerbForm=Part	7	conj	SpaceAfter=No	conj
6	agertu	agertu	VERB	_	Aspect=Perf|VerbForm=Part	0	root	_	root
7	zen	izan	AUX	_	Mood=Ind|Number[abs]=Sing|Person[abs]=3	6	aux	SpaceAfter=No	aux
17	baitzuen	ukan	VERB	_	_	6	advcl	_	advcl
3	sentituko	sentitu	VERB	_	Aspect=Prosp|VerbForm=Part	0	root	_	root
4	da	izan	AUX	_	Aspect=Prog|Mood=Ind|Number[abs]=Sing|Person[abs]=3	3	aux	_	aux
16	izango	izan	VERB	_	Aspect=Prosp|VerbForm=Part	3	advcl	_	advcl
17	dituelako	*edun	AUX	_	Mood=Ind|Number[abs]=Plur|Number[erg]=Sing|Person[abs]=3|Person[erg]=3	16	aux	SpaceAfter=No	aux
5	bete	bete	VERB	_	Aspect=Perf|VerbForm=Part	0	root	_	root
6	du	*edun	AUX	_	Mood=Ind|Number[abs]=Sing|Number[erg]=Sing|Person[abs]=3|Person[erg]=3	5	aux	_	aux
10	iritsi	iritsi	VERB	_	VerbForm=Part	5	advcl	_	advcl
15	merezitako	merezi_izan	VERB	_	Case=Loc|VerbForm=Part	16	advcl	_	advcl
17	jaso	jaso	VERB	_	Aspect=Perf|VerbForm=Part	5	conj	_	conj
18	du	*edun	AUX	_	Mood=Ind|Number[abs]=Sing|Number[erg]=Sing|Person[abs]=3|Person[erg]=3	17	aux	SpaceAfter=No	aux
3	ezagutuz	ezagutu	VERB	_	Case=Ins|Definite=Ind|VerbForm=Part	5	advcl	SpaceAfter=No	advcl
6	nezake	*ezan	AUX	_	Mood=Pot|Number[abs]=Sing|Number[erg]=Sing|Person[abs]=3|Person[erg]=1	5	aux	_	aux
8	erran	erran	VERB	_	VerbForm=Part	5	xcomp	SpaceAfter=No	xcomp
5	jazten	jantzi	VERB	_	Aspect=Imp|VerbForm=Inf	0	root	_	root
6	dut	*edun	AUX	_	Mood=Ind|Number[abs]=Sing|Number[erg]=Sing|Person[abs]=3|Person[erg]=1	5	aux	_	aux
9	izateko	izan	VERB	_	Case=Abs|Definite=Ind	5	advcl	SpaceAfter=No	advcl
6	ukan	ukan	VERB	_	Aspect=Perf|VerbForm=Part	0	root	_	root
7	dugu	*edun	AUX	_	Mood=Ind|Number[abs]=Sing|Number[erg]=Plur|Person[abs]=3|Person[erg]=1	6	aux	_	aux
16	izango	izan	VERB	_	Aspect=Prosp|VerbForm=Part	6	conj	_	conj
17	da	izan	AUX	_	Mood=Ind|Number[abs]=Sing|Person[abs]=3	16	aux	SpaceAfter=No	aux
19	ohituta	ohitu	VERB	_	VerbForm=Part	6	conj	_	conj
20	gaude	egon	AUX	_	Aspect=Prog|Mood=Ind|Number[abs]=Plur|Person[abs]=1	19	cop	SpaceAfter=No	cop
4	egin	egin	VERB	_	Aspect=Perf|VerbForm=Part	0	root	_	root
5	du	*edun	AUX	_	Mood=Ind|Number[abs]=Sing|Number[erg]=Sing|Person[abs]=3|Person[erg]=3	4	aux	_	aux
7	ukatzerakoan	ukatu	VERB	_	Case=Ine	4	advcl	SpaceAfter=No	advcl
2	egiten	egin	VERB	_	Aspect=Imp|VerbForm=Inf	9	advcl	_	advcl
5	idazten	idatzi	VERB	_	Aspect=Imp|VerbForm=Inf	2	conj	_	conj
6	den	izan	AUX	_	Mood=Ind|Number[abs]=Sing|Person[abs]=3	5	aux	_	aux
13	landuta	landu	VERB	_	VerbForm=Part	14	advcl	_	advcl
14	ditu	ukan	VERB	_	Aspect=Prog|Mood=Ind|Number[abs]=Plur|Number[erg]=Sing|Person[abs]=3|Person[erg]=3	0	root	_	root
7	jalgi	jalgi	VERB	_	Aspect=Perf|VerbForm=Part	0	root	_	root
8	du	*edun	AUX	_	Mood=Ind|Number[abs]=Sing|Number[erg]=Sing|Person[abs]=3|Person[erg]=3	7	aux	SpaceAfter=No	aux
6	egon	egon	VERB	_	VerbForm=Inf	0	root	_	root
7	daiteke	*edin	AUX	_	Mood=Pot|Number[abs]=Sing|Person[abs]=3	6	aux	SpaceAfter=No	aux
9	datorren	etorri	VERB	_	Aspect=Prog|Mood=Ind|Number[abs]=Sing|Person[abs]=3	10	acl	_	acl
12	izan	izan	VERB	_	VerbForm=Inf	6	conj	_	conj
13	dezake	*ezan	AUX	_	Mood=Pot|Number[abs]=Sing|Number[erg]=Sing|Person[abs]=3|Person[erg]=3	12	aux	_	aux
2	dauden	egon	VERB	_	Aspect=Prog|Mood=Ind|Number[abs]=Plur|Person[abs]=3	3	acl	_	acl
6	itzultzeko	itzuli	VERB	_	Case=Abs|Definite=Ind	8	xcomp	_	xcomp
8	dira	izan	VERB	_	Aspect=Prog|Mood=Ind|Number[abs]=Plur|Person[abs]=3	0	root	SpaceAfter=No	root
3	izan	izan	VERB	_	Aspect=Perf|VerbForm=Part	0	root	_	root
4	zuen	*edun	AUX	_	Mood=Ind|Number[abs]=Sing|Number[erg]=Sing|Person[abs]=3|Person[erg]=3	3	aux	_	aux
8	da	izan	VERB	_	Aspect=Prog|Mood=Ind|Number[abs]=Sing|Person[abs]=3	3	conj	_	conj
2	irabaziko	irabazi	VERB	_	Aspect=Prosp|VerbForm=Part	5	ccomp	_	ccomp
3	duen	*edun	AUX	_	Mood=Ind|Number[abs]=Sing|Number[erg]=Sing|Person[abs]=3|Person[erg]=3	2	aux	_	aux
5	dagoen	egon	VERB	_	Aspect=Prog|Mood=Ind|Number[abs]=Sing|Person[abs]=3	6	acl	_	acl
10	emateko	eman	VERB	_	Case=Abs|Definite=Ind	11	xcomp	_	xcomp
11	proposatzen	proposatu	VERB	_	Aspect=Imp|VerbForm=Inf	0	root	_	root
12	diete	*edun	AUX	_	Mood=Ind|Number[abs]=Sing|Number[dat]=Plur|Number[erg]=Plur|Person[abs]=3|Person[dat]=3|Person[erg]=3	11	aux	_	aux
1	afaldu	afaldu	VERB	_	Aspect=Perf|VerbForm=Part	5	advcl	_	advcl
5	etzan	etzan	VERB	_	Aspect=Perf|VerbForm=Part	0	root	_	root
6	ziren	izan	AUX	_	Mood=Ind|Number[abs]=Plur|Person[abs]=3	5	aux	SpaceAfter=No	aux
8	izan	izan	VERB	_	Aspect=Perf|VerbForm=Part	0	root	_	root
9	zuten	*edun	AUX	_	Mood=Ind|Number[abs]=Sing|Number[erg]=Plur|Person[abs]=3|Person[erg]=3	8	aux	_	aux
15	gainditua	gainditu	VERB	_	Case=Abs|Definite=Def|Number=Sing|VerbForm=Part	8	conj	_	conj
16	dago	egon	AUX	_	Aspect=Prog|Mood=Ind|Number[abs]=Sing|Person[abs]=3	15	cop	_	cop
5	adierazi	adierazi	VERB	_	Voice=Cau	0	root	_	root
6	du	*edun	AUX	_	Mood=Ind|Number[abs]=Sing|Number[erg]=Sing|Person[abs]=3|Person[erg]=3	5	aux	_	aux
12	eratu	eratu	VERB	_	Aspect=Perf|VerbForm=Part	5	ccomp	_	ccomp
13	dela	izan	AUX	_	Mood=Ind|Number[abs]=Sing|Person[abs]=3	12	aux	SpaceAfter=No	aux
19	izatea	izan	VERB	_	Case=Abs	12	advcl	_	advcl
20	izanik	izan	AUX	_	Case=Par|Definite=Ind|VerbForm=Part	19	cop	SpaceAfter=No	cop
5	entzundakoan	entzun	VERB	_	Case=Ine|Definite=Def|Number=Sing|VerbForm=Part	8	advcl	SpaceAfter=No	advcl
8	ireki	ireki	VERB	_	VerbForm=Part	0	root	_	root
11	irten	irten	VERB	_	Aspect=Perf|VerbForm=Part	8	conj	_	conj
12	da	izan	AUX	_	Mood=Ind|Number[abs]=Sing|Person[abs]=3	11	aux	SpaceAfter=No	aux
15	freskaturik	freskatu	VERB	_	Case=Par|Definite=Ind|VerbForm=Part	11	advcl	SpaceAfter=No	advcl
4	aritu	aritu	VERB	_	Aspect=Perf|VerbForm=Part	0	root	_	root
5	da	izan	AUX	_	Mood=Ind|Number[abs]=Sing|Person[abs]=3	4	aux	SpaceAfter=No	aux
10	irabazi	irabazi	VERB	_	Aspect=Perf|VerbForm=Part	4	conj	_	conj
11	zuen	*edun	AUX	_	Mood=Ind|Number[abs]=Sing|Number[erg]=Sing|Person[abs]=3|Person[erg]=3	10	aux	SpaceAfter=No	aux
5	diren	izan	VERB	_	Aspect=Prog|Mood=Ind|Number[abs]=Plur|Person[abs]=3	7	acl	_	acl
14	dira	izan	AUX	_	Aspect=Prog|Mood=Ind|Number[abs]=Plur|Person[abs]=3	12	cop	_	cop
18	dagokionez	egon	VERB	_	Aspect=Prog|Mood=Ind|Number[abs]=Sing|Number[dat]=Sing|Person[abs]=3|Person[dat]=3	14	advcl	SpaceAfter=No	advcl
3	da	izan	AUX	_	Aspect=Prog|Mood=Ind|Number[abs]=Sing|Person[abs]=3	1	cop	_	cop
3	izango	izan	AUX	_	Aspect=Prosp|VerbForm=Part	6	cop	_	cop
4	da	izan	AUX	_	Mood=Ind|Number[abs]=Sing|Person[abs]=3	3	aux	_	aux
8	erabiltzen	erabili	VERB	_	Aspect=Imp|VerbForm=Inf	0	root	_	root
9	zen	izan	AUX	_	Mood=Ind|Number[abs]=Sing|Person[abs]=3	8	aux	SpaceAfter=No	aux
4	egin	egin	VERB	_	Aspect=Perf|VerbForm=Part	0	root	_	root
5	zion	*edun	AUX	_	Mood=Ind|Number[abs]=Sing|Number[dat]=Sing|Number[erg]=Sing|Person[abs]=3|Person[dat]=3|Person[erg]=3	4	aux	_	aux
14	jokatzen	jokatu	VERB	_	Aspect=Imp|VerbForm=Inf	16	ccomp	_	ccomp
15	duela	*edun	AUX	_	Mood=Ind|Number[abs]=Sing|Number[erg]=Sing|Person[abs]=3|Person[erg]=3	14	aux	_	aux
16	esan	esan	VERB	_	Aspect=Perf|VerbForm=Part	4	conj	_	conj
17	zuen	*edun	AUX	_	Mood=Ind|Number[abs]=Sing|Number[erg]=Sing|Person[abs]=3|Person[erg]=3	16	aux	SpaceAfter=No	aux
3	jasotako	jaso	VERB	_	Case=Loc|Definite=Ind|VerbForm=Part	4	advcl	_	advcl
5	dituzula	ukan	AUX	_	Aspect=Prog|Mood=Ind|Number[abs]=Plur|Number[erg]=Sing|Person[abs]=3|Person[erg]=2	6	cop	_	cop
10	erabiliz	erabili	VERB	_	Case=Ins|Definite=Ind|VerbForm=Part	5	conj	SpaceAfter=No	conj
12	egizu	egin	VERB	_	Aspect=Prog|Mood=Imp|Number[abs]=Sing|Number[erg]=Plur|Person[abs]=3|Person[erg]=1	0	root	_	root
2	izango	izan	AUX	_	Aspect=Prosp|VerbForm=Part	6	cop	_	cop
3	da	izan	AUX	_	Mood=Ind|Number[abs]=Sing|Person[abs]=3	2	aux	_	aux
4	du	*edun	AUX	_	Mood=Ind|Number[abs]=Sing|Number[erg]=Sing|Person[abs]=3|Person[erg]=3	6	aux	_	aux
6	harritu	harritu	VERB	_	Aspect=Perf|VerbForm=Part	0	root	_	root
13	aurreratu	aurreratu	VERB	_	VerbForm=Part	22	advcl	_	advcl
18	ekartzeko	ekarri	VERB	_	Case=Loc	19	advcl	_	advcl
22	zuelako	*edun	AUX	_	Mood=Ind|Number[abs]=Sing|Number[erg]=Sing|Person[abs]=3|Person[erg]=3	6	advcl	SpaceAfter=No	advcl
4	hartu	hartu	VERB	_	Aspect=Perf|VerbForm=Part	0	root	_	root
5	nuen	*edun	AUX	_	Mood=Ind|Number[abs]=Sing|Number[erg]=Sing|Person[abs]=3|Person[erg]=1	4	aux	SpaceAfter=No	aux
5	du	ukan	VERB	_	Aspect=Prog|Mood=Ind|Number[abs]=Sing|Number[erg]=Sing|Person[abs]=3|Person[erg]=3	0	root	_	root
9	hartzera	hartu	VERB	_	Case=All	10	xcomp	_	xcomp
10	behartuta	behartu	VERB	_	VerbForm=Part	11	advcl	_	advcl
11	zaude	egon	VERB	_	Aspect=Prog|Mood=Ind|Number[abs]=Sing|Person[abs]=2	5	conj	SpaceAfter=No	conj
3	uzten	utzi	VERB	_	Aspect=Imp|VerbForm=Inf	0	root	_	root
4	dute	*edun	AUX	_	Mood=Ind|Number[abs]=Sing|Number[erg]=Plur|Person[abs]=3|Person[erg]=3	3	aux	SpaceAfter=No	aux
5	irabaztera	irabazi	VERB	_	Case=All	6	advcl	_	advcl
6	behartuta	behartu	VERB	_	VerbForm=Part	7	advcl	_	advcl
7	gaude	egon	VERB	_	Aspect=Prog|Mood=Ind|Number[abs]=Plur|Person[abs]=1	0	root	SpaceAfter=No	root
4	lortu	lortu	VERB	_	Aspect=Perf|VerbForm=Part	0	root	_	root
5	zituen	*edun	AUX	_	Mood=Ind|Number[abs]=Plur|Number[erg]=Sing|Person[abs]=3|Person[erg]=3	4	aux	SpaceAfter=No	aux
9	aritu	aritu	VERB	_	Aspect=Perf|VerbForm=Part	4	conj	_	conj
10	zen	izan	AUX	_	Mood=Ind|Number[abs]=Sing|Person[abs]=3	9	aux	_	aux
3	jarriko	jarri	VERB	_	Aspect=Prosp|VerbForm=Part	12	ccomp	_	ccomp
4	dituzten	*edun	AUX	_	Mood=Ind|Number[abs]=Plur|Number[erg]=Plur|Person[abs]=3|Person[erg]=3	3	aux	_	aux
8	jarri	jarri	VERB	_	Aspect=Perf|VerbForm=Part	3	conj	_	conj
9	dituzten	*edun	AUX	_	Mood=Ind|Number[abs]=Plur|Number[erg]=Plur|Person[abs]=3|Person[erg]=3	8	aux	SpaceAfter=No	aux
12	dakigu	jakin	VERB	_	Aspect=Prog|Mood=Ind|Number[abs]=Sing|Number[erg]=Plur|Person[abs]=3|Person[erg]=1	0	root	_	root
19	da	izan	AUX	_	Aspect=Prog|Mood=Ind|Number[abs]=Sing|Person[abs]=3	18	cop	SpaceAfter=No	cop
2	sakabanatu	sakabanatu	VERB	_	VerbForm=Part	0	root	_	root
3	egin	egin	VERB	_	Aspect=Perf|VerbForm=Part	2	aux	_	aux
4	da	izan	AUX	_	Mood=Ind|Number[abs]=Sing|Person[abs]=3	2	aux	SpaceAfter=No	aux
9	begiratzeko	begiratu	VERB	_	Case=Abs|Definite=Ind	2	advcl	SpaceAfter=No	advcl
3	dira	izan	AUX	_	Aspect=Prog|Mood=Ind|Number[abs]=Plur|Person[abs]=3	1	cop	_	cop
6	dira	izan	AUX	_	Aspect=Prog|Mood=Ind|Number[abs]=Plur|Person[abs]=3	4	cop	_	cop
3	zen	izan	AUX	_	Mood=Ind|Number[abs]=Sing|Person[abs]=3	4	aux	_	aux
4	harritu	harritu	VERB	_	Aspect=Perf|VerbForm=Part	0	root	_	root
8	ikustean	ikusi	VERB	_	Case=Ine	4	advcl	SpaceAfter=No	advcl
12	zuen	*edun	AUX	_	Mood=Ind|Number[abs]=Sing|Number[erg]=Sing|Person[abs]=3|Person[erg]=3	14	aux	_	aux
14	susmatu	susmatu	VERB	_	Aspect=Perf|VerbForm=Part	4	conj	SpaceAfter=No	conj
5	joan	joan	VERB	_	Aspect=Perf|VerbForm=Part	7	acl	_	acl
6	den	izan	AUX	_	Mood=Ind|Number[abs]=Sing|Person[abs]=3	5	aux	_	aux
12	azaldu	azaldu	VERB	_	Aspect=Perf|VerbForm=Part	0	root	_	root
13	zuen	*edun	AUX	_	Mood=Ind|Number[abs]=Sing|Number[erg]=Sing|Person[abs]=3|Person[erg]=3	12	aux	_	aux
2	lantzen	landu	VERB	_	Aspect=Imp|VerbForm=Inf	0	root	_	root
3	dutenak	*edun	AUX	_	Case=Abs|Definite=Def|Mood=Ind|Number=Plur|Number[abs]=Sing|Number[erg]=Plur|Person[abs]=3|Person[erg]=3	2	aux	_	aux
4	dira	izan	AUX	_	Aspect=Prog|Mood=Ind|Number[abs]=Plur|Person[abs]=3	2	cop	_	cop
7	aipatutako	aipatu	VERB	_	Case=Loc|VerbForm=Part	8	advcl	_	advcl
11	erlazionaturik	erlazionatu	VERB	_	Case=Par|Definite=Ind|VerbForm=Part	4	conj	_	conj
12	daude	egon	AUX	_	Aspect=Prog|Mood=Ind|Number[abs]=Plur|Person[abs]=3	11	cop	SpaceAfter=No	cop
3	aldatu	aldatu	VERB	_	Aspect=Perf|VerbForm=Part	0	root	_	root
4	da	izan	AUX	_	Mood=Ind|Number[abs]=Sing|Person[abs]=3	3	aux	_	aux
11	da	izan	AUX	_	Aspect=Prog|Mood=Ind|Number[abs]=Sing|Person[abs]=3	10	cop	_	cop
14	gertatzea	gertatu	VERB	_	Case=Abs	3	csubj	SpaceAfter=No	csubj
5	hartu	hartu	VERB	_	Aspect=Perf|VerbForm=Part	10	obl	_	obl
7	dutenenetatik	*edun	AUX	_	Case=Abl|Definite=Def|Mood=Ind|Number=Plur|Number[abs]=Sing|Number[erg]=Plur|Person[abs]=3|Person[erg]=3	5	aux	_	aux
10	dute	ukan	VERB	_	Aspect=Prog|Mood=Ind|Number[abs]=Sing|Number[erg]=Plur|Person[abs]=3|Person[erg]=3	0	root	_	root
13	emango	eman	VERB	_	Aspect=Prosp|VerbForm=Part	10	ccomp	_	ccomp
14	dutela	*edun	AUX	_	Mood=Ind|Number[abs]=Sing|Number[erg]=Plur|Person[abs]=3|Person[erg]=3	13	aux	SpaceAfter=No	aux
2	izan	izan	VERB	_	Aspect=Perf|VerbForm=Part	5	acl	_	acl
3	duten	*edun	AUX	_	Mood=Ind|Number[abs]=Sing|Number[erg]=Plur|Person[abs]=3|Person[erg]=3	2	aux	_	aux
12	atxilotu	atxilotu	VERB	_	Aspect=Perf|VerbForm=Part	0	root	_	root
13	dituzte	*edun	AUX	_	Mood=Ind|Number[abs]=Plur|Number[erg]=Plur|Person[abs]=3|Person[erg]=3	12	aux	SpaceAfter=No	aux
4	esan	esan	VERB	_	VerbForm=Part	5	xcomp	_	xcomp
5	beharko	behar_izan	VERB	_	_	0	root	_	root
6	diat	*edun	AUX	_	Gender[dat]=Masc|Mood=Ind|Number[abs]=Sing|Number[dat]=Sing|Number[erg]=Sing|Person[abs]=3|Person[dat]=2|Person[erg]=1|Polite[dat]=Infm	5	aux	SpaceAfter=No	aux
5	dute	ukan	AUX	_	Aspect=Prog|Mood=Ind|Number[abs]=Sing|Number[erg]=Plur|Person[abs]=3|Person[erg]=3	6	cop	_	cop
11	eraikitako	eraiki	VERB	_	Case=Loc|VerbForm=Part	12	advcl	_	advcl
14	dute	ukan	VERB	_	Aspect=Prog|Mood=Ind|Number[abs]=Sing|Number[erg]=Plur|Person[abs]=3|Person[erg]=3	5	conj	SpaceAfter=No	conj
17	obedituz	obeditu	VERB	_	Case=Ins|Definite=Ind|VerbForm=Part	18	advcl	_	advcl
18	aginduko	agindu	VERB	_	Aspect=Prosp|VerbForm=Part	20	acl	_	acl
19	den	izan	AUX	_	Mood=Ind|Number[abs]=Sing|Person[abs]=3	18	aux	_	aux
6	argudiatu	argudiatu	VERB	_	Aspect=Perf|VerbForm=Part	0	root	_	root
7	zuten	*edun	AUX	_	Mood=Ind|Number[abs]=Sing|Number[erg]=Plur|Person[abs]=3|Person[erg]=3	6	aux	_	aux
10	hartutako	hartu	VERB	_	Case=Loc|VerbForm=Part	11	advcl	_	advcl
13	dela	izan	AUX	_	Aspect=Prog|Mood=Ind|Number[abs]=Sing|Person[abs]=3	12	cop	SpaceAfter=No	cop
8	dakit	jakin	VERB	_	Aspect=Prog|Mood=Ind|Number[abs]=Sing|Number[erg]=Sing|Person[abs]=3|Person[erg]=1	9	nmod	_	nmod
10	joan	joan	VERB	_	VerbForm=Part	12	xcomp	_	xcomp
12	zirela	izan	VERB	_	_	17	advcl	_	advcl
17	geratu	geratu	VERB	_	Aspect=Perf|VerbForm=Part	0	root	_	root
18	nintzen	izan	AUX	_	Mood=Ind|Number[abs]=Sing|Person[abs]=1	17	aux	SpaceAfter=No	aux
2	hasiz	hasi	VERB	_	Case=Ins|Definite=Ind|VerbForm=Part	6	advcl	_	advcl
6	erortzen	erori	VERB	_	Aspect=Imp|VerbForm=Inf	0	root	_	root
7	gara	izan	AUX	_	Mood=Ind|Number[abs]=Plur|Person[abs]=1	6	aux	_	aux
2	du	*edun	AUX	_	Mood=Ind|Number[abs]=Sing|Number[erg]=Sing|Person[abs]=3|Person[erg]=3	4	aux	_	aux
4	ematen	eman	VERB	_	Aspect=Imp|VerbForm=Inf	0	root	_	root
6	esandako	esan	VERB	_	Case=Loc|VerbForm=Part	7	advcl	_	advcl
8	baieztatzeko	baieztatu	VERB	_	Case=Abs|Definite=Ind	4	advcl	SpaceAfter=No	advcl
2	da	izan	AUX	_	Aspect=Prog|Mood=Ind|Number[abs]=Sing|Person[abs]=3	1	cop	SpaceAfter=No	cop
9	du	ukan	AUX	_	Aspect=Prog|Mood=Ind|Number[abs]=Sing|Number[erg]=Sing|Person[abs]=3|Person[erg]=3	10	cop	_	cop
1	haserretzen	haserretu	VERB	_	Case=Ine	2	advcl	_	advcl
2	hasia	hasi	VERB	_	Case=Abs|Definite=Def|Number=Sing|VerbForm=Part	0	root	_	root
3	zen	izan	AUX	_	Aspect=Prog|Mood=Ind|Number[abs]=Sing|Person[abs]=3	2	cop	SpaceAfter=No	cop
3	ekarriko	ekarri	VERB	_	Aspect=Prosp|VerbForm=Part	8	acl	_	acl
4	duen	*edun	AUX	_	Mood=Ind|Number[abs]=Sing|Number[erg]=Sing|Person[abs]=3|Person[erg]=3	3	aux	_	aux
10	hartuko	hartu	VERB	_	Aspect=Prosp|VerbForm=Part	0	root	_	root
11	du	*edun	AUX	_	Mood=Ind|Number[abs]=Sing|Number[erg]=Sing|Person[abs]=3|Person[erg]=3	10	aux	SpaceAfter=No	aux
7	berritzeko	berritu	VERB	_	Case=Loc	6	dep	_	dep
9	iragarri	iragarri	VERB	_	Aspect=Perf|VerbForm=Part	0	root	_	root
10	du	*edun	AUX	_	Mood=Ind|Number[abs]=Sing|Number[erg]=Sing|Person[abs]=3|Person[erg]=3	9	aux	_	aux
13	dela	izan	AUX	_	Aspect=Prog|Mood=Ind|Number[abs]=Sing|Person[abs]=3	12	cop	SpaceAfter=No	cop
5	azaltzea	azaldu	VERB	_	Case=Abs	7	advcl	_	advcl
7	du	ukan	VERB	_	Aspect=Prog|Mood=Ind|Number[abs]=Sing|Number[erg]=Sing|Person[abs]=3|Person[erg]=3	0	root	_	root
7	da	izan	AUX	_	Aspect=Prog|Mood=Ind|Number[abs]=Sing|Person[abs]=3	5	cop	_	cop
10	deusezteko	deuseztu	VERB	_	Case=Abs|Definite=Ind	7	advcl	SpaceAfter=No	advcl
7	abiatu	abiatu	VERB	_	Aspect=Perf|VerbForm=Part	0	root	_	root
8	ziren	izan	AUX	_	Mood=Ind|Number[abs]=Plur|Person[abs]=3	7	aux	_	aux
